headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.1|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource.1|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.subject.2geographic|metadata.mods.subject.3.cartographicscoordinates|metadata.mods.subject.3.geographic#text|metadata.mods.subject.3.geographic@authority|metadata.mods.subject.3.geographic@valueURI|metadata.mods.subject.3geographic|metadata.mods.subject.4.cartographicscoordinates|metadata.mods.subject.4geographic|metadata.mods.subject.5.cartographicscoordinates|metadata.mods.subject.5.geographic#text|metadata.mods.subject.5.geographic@authority|metadata.mods.subject.5.geographic@valueURI|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2019-04-24T02:01:15Z|smhc_10021|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0022|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10021|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10021/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/4-5/1928|1928-02-04|edtf|yes|start|1928-02-05|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0022|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |Tom Campbell's cabin|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Club at Uncle Tom's Cabin Feb 4-5-1928 (image number 38)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_14717|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1986|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14717|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A14717/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1986|1986|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1986|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1986 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1986: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_13036|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1966|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13036|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13036/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1966|1966|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1966|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1966 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1966: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10932|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1938|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10932|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10932/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1938|1938|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1938|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1938 Handbook of the Smoky Mountains Hiking Club|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10073|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0074|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10073|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10073/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |4/11-12/1931|1931-04-11|edtf|yes|start|1931-04-12|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0074|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.56287, -83.4985|Clingmans Dome (N.C. and Tenn.)|lcsh|http://id.loc.gov/authorities/subjects/sh2013001541|    |35.5687, -83.70628|    |    |    |Thunderhead Mountain (Tenn.)|    |    |    |    |    |    |    |    |    |Looking back across State Line toward Clingman Dome from Thunderhead April 11-12-1931 (image number 709)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_16269|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2006|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16269|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A16269/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2006|2006|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2006|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2006 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2006: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10776|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1936|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10776|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10776/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1936|1936|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1936|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1936 Handbook of the Smoky Mountains Hiking Club|alternative|Eleventh Annual Handbook of the Smoky Mountains Hiking Club 1936|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10011|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0012|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10011|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10011/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |1/8/1928|1928-01-08|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0012|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.60842, -83.87962|    |    |    |Abrams Falls (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Near Abrams Falls Jan 7-8-1928 (image number 62)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_12521|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1959|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A12521|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A12521/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1959|1959|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1959|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1959 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1959: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10056|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClub_photos_0057|local|eng|iso639-2b|code|Box 1|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10056|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10056/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |Title is from information on back of photograph.|Collection donated by Laura E. and Ella Luttrell|This object was added to the Digital Preservation Network in November 2017.|dpn|    |2/15/1931|1931-02-15|edtf|yes|    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|reformatted digital|3.5 x 5.75 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClub_photos_0057|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Smoky Mountains Hiking Club Handbooks|Project|host|MS.0423|local|Smoky Mountains Hiking Club Records|Collection|host|    |    |    |Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |35.52064, -83.86601|    |    |    |Gregory Bald (Tenn.)|    |    |    |    |    |    |    |    |    |    |    |    |    |    |On top of Gregory Bald Feb 15-1931 (image number 664)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-04-24T02:01:15Z|smhc_13935|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1976|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13935|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A13935/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1976|1976|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1976|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |1976 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 1976: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_15896|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_2001|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A15896|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A15896/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|2001|2001|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_2001|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |2001 Handbook of the Smoky Mountains Hiking Club|alternative|Handbook 2001: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
2019-04-24T02:01:15Z|smhc_10237|smhc|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|HikingClubHandbook_1929|local|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10237|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/smhc%3A10237/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |dpn|1929|1929|edtf|yes|    |    |    |    |    |books|aat|http://vocab.getty.edu/aat/300028051|reformatted digital|6 x 4 inches|eng|iso639-2b|code|    |University of Tennessee, Knoxville. Libraries|record_HikingClubHandbook_1929|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |    |    |    |    |    |    |Smoky Mountains Hiking Club Handbooks|Project|host|Smoky Mountains Hiking Club|35.58343, -83.50822|Great Smoky Mountains|lcsh|http://id.loc.gov/authorities/subjects/sh85057008|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Annual Publication of the Smoky Mountains Hiking Club: Program of Hikes for 1929 and Other Information|alternative|Program of Hikes for 1929: Smoky Mountains Hiking Club|    |3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |text
